term_id,prefLabel@en,altLabel@en,definition@en,prefLabel@es,altLabel@es,definition@es,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kühler,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,condensor,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kondensator,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,condensor,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Verfluessiger,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,condensor,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kühler,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,condensor,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kondensator,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,condensor,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kondensator,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,verdichter,,1617962
LT2286835,Condenser,condenser,the portion of a still which is cooled by water and converts the vapours to liquids,condensador,condensador,tubo del alambique en forma de espiral o tubular en que se condensan los vapores alcohólicos,Kühler,Kondensator,"Roehren-oder spiralfoermiger Ansatz des Brennapparates, der mit Wasser gekuehlt wird und in welchem sich die Alkoholdaempfe verdichten (kondensieren)",koelapparatuur,koelapparatuur,,1617962
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling column,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,ventilated bin,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,wet cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de enfriamiento,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,columna de enfriamiento,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de enfriamiento,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,silo de aireación,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,silo de ventilación,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,silo ventilado,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración húmeda,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Belüftungssilo,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Zentralrohrsilo,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Naßkühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,natte koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,ventilatietoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,geventileerde silo,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,koeltoren,,1376506
LT7695111,Cooling Tower,cooling tower,a structure in which the condenser cooling water is in direct contact with air,torre de refrigeración húmeda,torre de refrigeración,,Naßkühlturm,Kühlturm,,natte koeltoren,natte koeltoren,,1376506
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,earth's crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,scab,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,costra cutanea,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,depósito en botellas,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,costra,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,costra endurecida,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,costra seca,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Schorf,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Farbdepot,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Salzkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Kruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,aardkorst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,crusta,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,korst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,korstdepot,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,korst,,1427393
LT1725623,Crust,crust,"generally an outer layer, usually of clay or fine silt, which has been affected by desication or weathering",costra endurecida,corteza terrestre,,Kruste,Erdkruste,,droogtekorst,droogtekorst,,1427393
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,prohibition of direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,prohibition of direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,LMO for direct use as food,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use, feed or for processing,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,living modified organism for direct use as food,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use, feed or for processing,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,LMO-FFP,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use by public administration authorities of public property,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,utilización directa de los bienes de dominio público por la Administración,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,Verbot der unmittelbaren Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,Verbot der unmittelbaren Benutzung der Erfindung,,,,,1883333
LT7314600,Direct Use,direct use of the invention,,utilización directa de los bienes de dominio público por la Administración,prohibición de la explotación directa de la invención,uso que las administraciones públicas hacen directamente de los bienes que componen su patrimonio,Verbot der unmittelbaren Benutzung der Erfindung,unmittelbare Benutzung der Erfindung,,,,,1883333
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,distance heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating plant,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating cable,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating plant,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating system,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,planta de calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernheizung,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Blockheizkraftwerk,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernheizkabel,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärmeanlage,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärmenetz,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarming,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,stadsverwarmingsinstallatie,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,warmtedistributieleiding,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,warmtetransportkabel,,1220630
LT3364843,District Heating,district heating,,planta de calefacción urbana,calefacción urbana,,Fernwärmenetz,Fernwärme,,warmtetransportnet,warmtetransportnet,,1220630
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drill hole,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,boring,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling from the solid,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drill,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,taladro por rotación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,agujero de taladro,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrarbeiten,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohren,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Abbohren,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrloch,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohrung,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Einbohren,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Vollbohren,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
LT8216696,Drilling,drilling,,taladro por rotación,perforación,agujero taladrado en la roca,Bohren,Bohren ins Volle,"Herstellen von Loechern durch Bohrer, die sich mit Hilfe der an der Spitze befindlichen Schneide in den Werkstoff einschneiden",boren,boren,verspanend bewerkingsproces voor het maken of vergroten van￿ gaten met roterende hoofdbeweging en rechtlijnige aanzetbeweging,1218083
